sample_id,true_label,true_class_name,predicted_label,predicted_class_name,confidence,error_type,text_sample
14810,1560,Mobilier,1320,Puériculture,0.5818017175718464,high_confidence,Enfants One Piece Plaque Silicone Napperon Vaisselle Plateau Alimentaire Table Mat Pour Bébé Tout-Petits Vendu En Magasin Zhufuwme Enfants One Piece silicone napperon plaque plat alimentaire Plateau d...
14818,50,Accessoires gaming,2462,Console et Jeux vidéos occasion,0.3867340610481854,low_confidence,Play-Yan Micro Version Japonaise Le Play-Yan permet de voir des vidéos et écouter de la musique sur une gameboy Advance ou une Nintendo DS.
14819,2220,Animalerie,1320,Puériculture,0.2203579777272447,low_confidence,Terre À Bain Rodysand Nature 2l Terre à bain RodySand Nature vendu en sac de 2 Litres. Un produit de la marque Zolux.La Terrei à Bain RodySand est hygiénique. Découvrez notre Terre à bain RodySand nat...
14840,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.48666998425485297,low_confidence,Navy N° 30 (1964) + Panache N°57 (1964) 
14843,1560,Mobilier,2522,Fournitures papeterie,0.4757893638375444,low_confidence,Tape - Lk5gbf Fluor Blk/ Epson LK-5GBF - Fluorescent - Noir sur Vert - 18mmx9m. Couleur d&#39;étiquette: Noir sur vert - Compatibilité: LabelWorks LW-400 LabelWorks LW-400L LabelWorks LW-400VP LabelWo...
14846,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.753259349018162,high_confidence,La Cuisine A Travers Le Monde - La Cuisine D'espagne Et Du Portugal  Accompagne Des Recettes : La Cuisine D'espagne Et Du Portugal. 
14863,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.5858328628149958,high_confidence,Album Double : Astérix Chez Les Belges/Obélix Et Compagnie 
14874,1281,Jeux enfant,10,Livres occasion,0.20363916900484044,low_confidence,Domino Auchan Falbala Groupe Les Gaulois 
14878,1920,Linge de maison,1560,Mobilier,0.9114920133515344,high_confidence,Diy Two Tone Glitter Paillettes Coussins Housse De Coussin Décoratif Zjj2954 DIY Two Tone Glitter Paillettes coussins Coussin décoratif Case Sofa Covers voiture Caractéristiques: Matériel: Paillettes ...
14880,1920,Linge de maison,2060,Décoration,0.5514778804061236,high_confidence,Doublure Décorative Lin Square Pillow Coussin Canapé Lin Clair 50cm Pillow 1974 Doublure décorative Lin Square Pillow Coussin Canapé lin clair 45 CM ProductSellingpoints: Facile à changer fermeture à ...
14882,1160,Cartes de jeux,1281,Jeux enfant,0.7435044696927444,high_confidence,Yu-Gi-Oh! - Mfc-099 - Hidden Book Of Spell - Commune You can only activate this card during your turn. Select 2 Spell Cards from your Graveyard and add them to your deck. Your Deck is then shuffled.
14892,2705,Livres neufs,10,Livres occasion,0.4479189334417796,low_confidence,L?Angleterre Pendant La Guerre D?Amérique 
14897,2585,Outillage de jardin,2583,Piscine et accessoires,0.457996591988546,low_confidence,Pack desherbeur thermique professionnel piezo + 4 cartouches 330g - desherbant thermique ecologique pour cartouche gaz à valve <p>Désherbeur thermique à gaz avec allumage piézo pour une élimination ef...
14906,2705,Livres neufs,2280,Journaux et revues occasion,0.3932975502143242,low_confidence,La Méditerranée Sans Les Grands ? 
14910,1320,Puériculture,2280,Journaux et revues occasion,0.1786477386714878,low_confidence,Coussin Aux Noyaux De Cerises 19 X 20 COUSSIN AUX NOYAUX DE CERISES 19 X 20
14911,2582,Mobilier et accessoires de jardin,2585,Outillage de jardin,0.8986089457596492,high_confidence,"Raccord De Robinet En Laiton - Filetage Intérieur 1/2"" - Tuyau 5/8"" Caractéristiques :Spécifications :"
14912,1302,Jeux et accessoires de plein air,50,Accessoires gaming,0.5230550853168439,high_confidence,Chargeur Usb Câble De Chargement Dock Cradle Pad Tomtom Go 1000 1005 1050 2050 Gps Stream Câble USB Chargeur de charge Dock Station Pad TOMTOM GO 1000 1005 1050 2050 GPSFeatures: 100% tout neuf et de ...
14915,2060,Décoration,1560,Mobilier,0.4065455569342147,low_confidence,Casier À 3 Bouteilles Porte Bouteille Caisse De Rangement Tendance En Pin Vieilli 11x31x37cm <div> <p>Véritable <strong>accessoire déco du moment</strong> le <strong>range bouteilles</strong> fait son...
14921,1920,Linge de maison,1320,Puériculture,0.5284757803820465,high_confidence,Hôtel Satin Strip École Solid Color Literie Housse De Couette Taie Motif Arbre style ethnique simple Quilt plaine couverture Taie trois pièces points de vente des produits: Cette housse de couette ens...
14927,1560,Mobilier,2705,Livres neufs,0.6068230913032454,high_confidence,Table 170 M De Long  Regardez les photos. A venir chercher à la gare des Essarts le roi 78690
14930,1280,Jouets enfant,1300,Modélisme,0.5505558456489819,high_confidence,Xlh 9125 1/10 Off Road Nitro Rc 1/10 Truck Body Shell Cover @Uapa4822 XLH 9125 1/10 Off Road Nitro RC 1/10 Bennes Shell Cover Caractéristiques: Il convient à XLH 9125 échelle 1/10 camion RC. Fait de m...
14959,1180,Jeux de rôle et figurines,2705,Livres neufs,0.8498969568222164,high_confidence,Krystal : Fille De L'hiver A propos : <p>Dans les ruines de Lyon une cruelle décision les attends. Ils rejoindront la Capitale London isolée du continent par une mer déchaînée. Dans le Havre de Dover ...
14960,1560,Mobilier,2060,Décoration,0.7622591185628846,high_confidence,Neuf 5m 5v 5050ws2812 Rgb Led Bande 150 Led Guirlande Lumineuse Déco Avec Le Conseil Caractéristiques:<br /> Couleur du tableau: Blanc; Noir<br /> Longueur: 5m<br /> Quantité de led: 150LED<br /> Maté...
14962,1280,Jouets enfant,10,Livres occasion,0.22024690585943593,low_confidence,Cowboy Bebop Keyart Binder pCowboy Bebop Keyart Binderp
14964,2403,Lots livres et magazines,10,Livres occasion,0.6157700353281299,high_confidence,L'âme De Sainte Vicenta Maria 
14967,1280,Jouets enfant,2905,Jeux PC en téléchargement,0.9451473856613353,high_confidence,Jeu Éducatif 3d En Bois (China Wooden Toy) <p>Jeu éducatif pour adulte 3D en bois: Un jeu d&#39;une ancienne tradition Chinoise depuis les temps anciens. Principes de mathématiques et physiques. Point...
14968,2582,Mobilier et accessoires de jardin,1320,Puériculture,0.835679123107077,high_confidence,Filet Barrière Orange H.120 Ml.50 
14971,2582,Mobilier et accessoires de jardin,2585,Outillage de jardin,0.9170952499926294,high_confidence,Carrelage Réutilisable Leveling Système De Positionnement Leveler T-Lock Outils De Sol 50PCS réutilisable carreaux système de mise à niveau de positionnement Leveler T-lock Outils de sol Description: ...
14982,2060,Décoration,2582,Mobilier et accessoires de jardin,0.5447323692048776,high_confidence,Moakoada®Acier De Haute Qualité Broken Head Robinets Stripped Remover Taraud Set Extract Acier de haute qualité Broken Head Robinets Stripped Remover taraud extract Caractéristiques Set: En acier haut...
14983,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.2852665469771284,low_confidence,X-Men The Fall Of Avalon N° 42 Marvel Comics En V O 
14995,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.9958279402695523,high_confidence,Revue Midinette 1° Semestre 1934 - 05/01 Au 29/06 (N° 373 À 398) 
15000,40,Jeux consoles neuf,1280,Jouets enfant,0.22338012214089242,low_confidence,1/3000 Tokyo Sky Tree (Pink) (Plastic Model) Package size: 12cm x 25cm x 17cm<br /><br /><br /><br /><br />
15003,10,Livres occasion,2403,Lots livres et magazines,0.5380272209149958,high_confidence,Monsieur TapinoisAviateur (Entre Ciel Et Terre) 
15015,40,Jeux consoles neuf,10,Livres occasion,0.17177746115786163,low_confidence,Tripack Ambulance - Fret Ferroviaire - Transports Routiers Une compilation exceptionnelle regroupant les jeux de simulation Ambulance - Fret Ferroviaire - Transports Routier
15019,2705,Livres neufs,2280,Journaux et revues occasion,0.3079846944033071,low_confidence,Étranges Artistes Sur La Scène Des Folies-Bergère 1871-1936 
15027,2462,Console et Jeux vidéos occasion,40,Jeux consoles neuf,0.6263553896116111,high_confidence,The Lapins Cretins - Retour Vers Le Passé - Sur Wii 
15030,1560,Mobilier,1920,Linge de maison,0.8216247430452187,high_confidence,Happy Valentine Tapisserie Plage Couvrante Tunique Tapisserie Décor D Nappe Accueil Happy Valentine tapisserie plage couvrante Tunique tapisserie Nappe Home Decor 150 * 120 Fonction: 100% tout neuf et...
15033,1940,Épicerie,2585,Outillage de jardin,0.2806965260520425,low_confidence,2 Pinces Pour Incisions Festonées 2 Pinces pour Incisions Festonnées Devenez un artiste en réalisant vous même vos frises en pâte à sucre... Rien de plus simple avec les 2 Pinces pour Incisions Feston...
15039,2060,Décoration,1560,Mobilier,0.9257140986445043,high_confidence,Happy Halloween Tissu En Polyester Imperméable Rideau De Douche 72 X 72 Pouces Vendu Par Zhufuwme Happy Halloween Tissu en polyester imperméable rideau de douche 72 X 72 pouces Caractéristiques: 100% ...
15048,1940,Épicerie,10,Livres occasion,0.76370594951035,high_confidence,Canastick - Graines Canapa & Sesamo Des collations idéales pour les apéritifs et les apéritifs ils accompagnent parfaitementviandes et fromages confitures et confitures et sauces. Une unionparfait ave...
15054,1940,Épicerie,2705,Livres neufs,0.2614859756555569,low_confidence,Bec Verseur Anti-Goutte Arros Peugeot Bec Verseur Anti-goutte Arros Peugeot Le Bec verseur Arros Pegeot est doté d&#39;une fonction anti-gouttes grâce à sa découpe particulière qui reconduit les goutt...
15055,10,Livres occasion,2403,Lots livres et magazines,0.9693632834390952,high_confidence,Devid Copperfield. Tome 1 
15056,1280,Jouets enfant,1281,Jeux enfant,0.712130287361771,high_confidence,Lifelike Baby Doll Reborn Doll 55cm Nouveau-Né Enfants Fille Playmate Cadeau D'anniversaire Lifelike Baby Doll Reborn Doll 55cm Nouveau-né Enfants fille Playmate cadeau d&#39;anniversaire Description:...
15066,2403,Lots livres et magazines,10,Livres occasion,0.23804542002480952,low_confidence,Jeux Olympiques Atlanta 1996 The Atlanta Journal Et Programme Officiel 
15067,1281,Jeux enfant,2280,Journaux et revues occasion,0.3363641155037799,low_confidence,Le Petit Bac Mb Jeux 1984 
15075,2585,Outillage de jardin,1560,Mobilier,0.5582547432404713,high_confidence,Aluminium Camping Portable Outdoor Tabouret d'extérieur Retour Chaise pliante Pêche Extérieur Tabouret Aluminium Camping Portable Outdoor Retour Chaise pliante Pêche Description: Allongée chaise plian...
15077,2583,Piscine et accessoires,1320,Puériculture,0.2567413401743299,low_confidence,bracelet enfant safety turtle 
15078,1280,Jouets enfant,1300,Modélisme,0.9266409533727575,high_confidence,Jouet 3.7v 1200mah Lipo Battery Rc Quadcopter Spare Parts For Gd89/Gw89 Rc Drone 3.7V 1200mAh Lipo Battery RC Quadcopter Spare Parts For GD89GW89 RC Drone Description?Easy installgreat backupIt will g...
15081,50,Accessoires gaming,2462,Console et Jeux vidéos occasion,0.41175836648061404,low_confidence,Cd Présentation Nintendo Gamecube 
15103,1560,Mobilier,2060,Décoration,0.8132530908925761,high_confidence,Bouteille De Vin Rouge Sacs De Couverture Bonhomme De Neige Père Noël Décoration De Noël Noël Paillettes Vendu En Magasin Zhufuwme Bouteille de vin rouge Sacs de couverture Bonhomme de neige Père Noël...
15131,1302,Jeux et accessoires de plein air,2060,Décoration,0.7244779064344784,high_confidence,Lampe De Poche Projecteur De Poche Carte De Noël D'insertion Projecteur Lumières Intérieures Stream Noël lampe de poche projecteur lampe de poche carte d&#39;insertion projecteur est fonction intérieu...
15144,2583,Piscine et accessoires,1302,Jeux et accessoires de plein air,0.8907884771430596,high_confidence,Toboggan en acier 185 x 96 x h105 vert jouet enfant jardin 
15146,40,Jeux consoles neuf,2705,Livres neufs,0.5761469082659122,high_confidence,Ma Clinique À La Campagne + Mon Hôtel Pour Animaux 2 
15148,2705,Livres neufs,1940,Épicerie,0.8727961145125598,high_confidence,Un Café Une Cigarette 
15153,1281,Jeux enfant,1300,Modélisme,0.6624396899901763,high_confidence,La Pleine Couverture 3d De Roulement À Induction Drone Quadcopter Jouet Rtf Mode Headless Hover La pleine couverture 3D de roulement à induction Drone Quadcopter Toy mode RTF Headless Hover Feature: 1...
15156,2582,Mobilier et accessoires de jardin,2583,Piscine et accessoires,0.843349423561667,high_confidence,Kit De Fixation Pour Hamacs Kit de fixation pour hamac Hespéride.S&#39;adapte à tous les hamacs. Idéal pour suspendre votre hamac ou pour changer le système de fixation. Référence : 117909
15162,1160,Cartes de jeux,10,Livres occasion,0.3009240183685955,low_confidence,Sentinelle Au Grand Bouclier - Dl09-Fr004 - Cr 
15176,1940,Épicerie,1320,Puériculture,0.7530926756579105,high_confidence,Galliagest Lait En Poudre - Croissance - 900g GALLIA Galliagest Lait en poudre - Croissance - 900g - GALLIA Galliagest croissance Boite 900g. Galliagest Croissance répond aux besoins nutritionnels spé...
15181,10,Livres occasion,2705,Livres neufs,0.3765890414044043,low_confidence,Dites Un Chiffre - Idées Et Problèmes Mathématiques Qui Défient Notre Intelligence 
15185,1281,Jeux enfant,10,Livres occasion,0.5638136895223623,high_confidence,Templar : The Secret Treasures 
15187,2705,Livres neufs,10,Livres occasion,0.7175954444669205,high_confidence,Dictionnaire Étymologique Roman (Dérom) 2 This second volume on the <EM>Dictionnaire ?tymologique Roman</EM> (D?Rom) contains forty new lexicographical articles as well as an extensive theoretical sec...
15190,1281,Jeux enfant,1280,Jouets enfant,0.37498207729208644,low_confidence,Coul Des Yeux Coloring Mélange Nuage Slime Squishy Putty Parfumée Stress Enfants Clay Toy Couleur des yeux Coloring mélange Nuage Slime Squishy Putty parfumée Stress Enfants Clay Toy Description: Sûr ...
15191,2060,Décoration,1280,Jouets enfant,0.6412056993524915,high_confidence,1pcs Enfants Post-It Mains Palm Party Favor Jouets Nouveautés Prix Cadeau D'anniversaire 1pcs enfants Post-it mains Palm Party Favor Jouets Nouveautés Prix cadeau d&#39;anniversaire Nous ne proposons ...
15192,1300,Modélisme,2280,Journaux et revues occasion,0.20384956228168036,low_confidence,Tracteur New Holland Tnf Dt 1997 
15220,40,Jeux consoles neuf,2705,Livres neufs,0.37776870357868925,low_confidence,Nintendo Ds Mon Coach Personnel - J'arrête De Fumer Avec La Méthode Allen Carr Versione italienne jeu en francais.Le jeu a été développé en collaboration avec des experts de Allen Carr l'auteur du liv...
15222,2585,Outillage de jardin,1560,Mobilier,0.3549430231385183,low_confidence,6 GOLIATH INDUSTRIELLE ABS MOUNTABLE SOCKET RAIL RACK SUPPORT ORGANISATEUR 1/4 3/8 1/2 Spécification: Matériel: ABS Type de plastique: 1/2&#34;  3/8&#34;  1/4&#34; Longueur totale: 14&#34; Fonctionne ...
15234,2585,Outillage de jardin,2582,Mobilier et accessoires de jardin,0.9687839900483314,high_confidence,Mur à gabion avec couvercles Acier galvanisé 600 x 30 x 200 cm <p>Ce mur en gabion est un excellent choix pour l&#39;amenagement paysager résidentiel et commercial. Le panier en gabion offre un moyen ...
15238,1560,Mobilier,2060,Décoration,0.6871397322034953,high_confidence,Créative Tryitgo Expressions Motif Salle Orange De Bains Étanche Papier Toilette Support De Tissu Taille: 16.5 * 18.5cm Lumière Créative Tryitgo Expressions Motif Salle Orange De Bains Étanche Papier ...
15239,1300,Modélisme,2403,Lots livres et magazines,0.31487934390459354,low_confidence,Renault 4 Parisienne 1964-Metropole Collection 
15250,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.4339883180518041,low_confidence,Les Quetres Filles Du Dr March De Louisa May Alcott 
15262,2060,Décoration,1560,Mobilier,0.6084797993612792,high_confidence,Portugal Style De Flatware Inoxydable Fourchette Cuillère Couverts Vaisselle 4 Pièces Sets Accessoire Cuisine 853 Portugal style Couverts Fourchette Cuillère inoxydable Couverts Vaisselle 4 Pcs ensemb...
15263,1281,Jeux enfant,2060,Décoration,0.4981425814625768,low_confidence,Décanteur Stormtrooper Star Wars En Verre Décanteur en forme de tête de Stormtrooper en verre.Bouchon en liège.Ne convient pas au lave-vaisselle.Contenance du produit : 750 ml. .
15264,1160,Cartes de jeux,1280,Jouets enfant,0.4569425898491516,low_confidence,My Little Pony Card - Canterlot Nights - Vittles Stand # 154 
15265,1280,Jouets enfant,1302,Jeux et accessoires de plein air,0.6362923997973915,high_confidence,Lilliputiens - Jeu De Pêche 
15271,1180,Jeux de rôle et figurines,1281,Jeux enfant,0.43163512487447864,low_confidence,Red Steel - Savage Baronies <br />Daring swashbucklers.<br />Stout mercenaries.<br />Rugged gauchos.<br />Arrogant nobles.<br />Vile monsters.<br /><br />The Savage Baronies are home to all these and ...
15273,2585,Outillage de jardin,2582,Mobilier et accessoires de jardin,0.6387920491693231,high_confidence,Housse d'hivernage lot de 3 - 48 cm Housse d&#39;hivernage blanc 30 g/m²pour protéger vos plantes et vos arbustes du gelA l&#39;approche de l&#39;hiver il faut <strong>protéger</strong> toutes vos pla...
15278,50,Accessoires gaming,40,Jeux consoles neuf,0.5712365462776696,high_confidence,3.5mm Audio Sortie Jack Wii À Hdmi Wii2hdmi Full Hd Fhd 1080 P Convertisseur Adaptateur Fonctionnalité:  1. Fournit un traitement de signal avancé avec une grande précision. Couleurs résolutions!  2. ...
15285,1281,Jeux enfant,2403,Lots livres et magazines,0.2592854272179679,low_confidence,1000 Bornes De 1955 
15291,2582,Mobilier et accessoires de jardin,1560,Mobilier,0.7821787629418032,high_confidence,Silicone Tapis Anti-Dérapant Bowl Coaster Mur Accrocher Table Carrée Napperon Cuisine Décorhpp7012 Silicone tapis anti-dérapant Bowl Coaster mur Accrocher Table carrée napperon Cuisine Décor Featurepr...
15293,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.5617277238054594,high_confidence,11 N°Télé Satellite Numérique Année 2009 
15302,1280,Jouets enfant,2280,Journaux et revues occasion,0.19442083435299654,low_confidence,1/10 Tt-02d Chassis Kit Drift Spec 58584 
15311,10,Livres occasion,2280,Journaux et revues occasion,0.4946089995195499,low_confidence,Economie Sociologie Et Histoire Du Monde Contemporain - Ece 1 Et 2 
15315,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.3513806405036879,low_confidence,Cuisine Chinoise Indienne Et Exotique 
15331,2582,Mobilier et accessoires de jardin,1560,Mobilier,0.8862629700951492,high_confidence,Vidaxl Ensemble De Bistro 3 Pcs Et Coussins Noir Bois D'acacia <p>Notre ensemble de bistro en résine tressée élégant deviendra le point central de votre jardin balcon ou terrasse ! Cet ensemble de sal...
15337,10,Livres occasion,1140,Objets pop culture,0.6527940581776737,high_confidence,Le Petit Harmoniste Gregorien 
15339,1560,Mobilier,2585,Outillage de jardin,0.587947566176592,high_confidence,33 Pièces Bit De Sécurité Set Avec Porte-Bit D'extension Magnétique Sweetheart93 100pc sécurité professionnelle tournevis Torx Tamperproof Hex Bit Set &#43; CaseFeatures Rouge: Qualité professionnelle...
15340,10,Livres occasion,2403,Lots livres et magazines,0.652740169037571,high_confidence,Le Mois Littéraire Et Pittoresque- Tome Xxvii- Année 1912 N° 157 À 162 Inclus 
15342,1281,Jeux enfant,1280,Jouets enfant,0.6782207289604422,high_confidence,Élastique Kids Party Sac Remplisss Extensible Nouveauté Cadeau Garçon Filles Jouet grenouille Stretchy Kids Party Sac remplisseurs extensible Nouveauté cadeau garçon filles Toy Feature grenouille géan...
15345,1180,Jeux de rôle et figurines,1560,Mobilier,0.3158465229586196,low_confidence,Table À Repasser Avec Fer 
15354,2220,Animalerie,1320,Puériculture,0.8904138503525307,high_confidence,Couverture Fleece Taupe 100x150cm Couverture fleece
15362,40,Jeux consoles neuf,60,Consoles de jeux,0.5924925502632941,high_confidence,Expanded Slide Pad Pour Console Nintendo 3ds Xl (Import Japonais) 
15365,1560,Mobilier,1320,Puériculture,0.4276907033216648,low_confidence,Housse De Convertible 2places Ransta Blanc Ikea TAILLE DE LA HOUSSE EMBALLÉEVENTE SUITE ERREUR ACHAT;produit NEUF NON DÉBALLÉREF 501.195.44
15367,2582,Mobilier et accessoires de jardin,2583,Piscine et accessoires,0.5686474462752261,high_confidence,Ampoule Halogène General Electric 500w / 240v Par64 Gx16d Nsp 3200k 300h </br></br>Caractéristiques :</br></br>pour: VDLP56SB2 VDLP56SC2</br></br>Spécifications :</br></br>marque: General Electric </b...
15371,1140,Objets pop culture,2705,Livres neufs,0.7595055203026181,high_confidence,Srap Monsieur Bonhommes - Monsieur Maladrois 
15376,2280,Journaux et revues occasion,1320,Puériculture,0.31866332489613974,low_confidence,Maman Viens Prendre Un Bain ! - Liseron 3 
15390,1281,Jeux enfant,1302,Jeux et accessoires de plein air,0.716292126686945,high_confidence,Drôle 12cm Caoutchouc Banana Hand Ball Poignet Squeeze Jouet Stress Relief Autisme Hum Drôle 12cm caoutchouc Banana Hand Ball poignet squeeze Jouet Stress Relief Autisme Mood Description: Matériel: ca...
15391,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.43062460861320834,low_confidence,Mon Film Le Briseur De Chaine Avec Pierre Fresnay 1948 
15397,1320,Puériculture,2280,Journaux et revues occasion,0.33751893647166237,low_confidence,Coussin Lapin Maison Du Monde 
15401,1280,Jouets enfant,1281,Jeux enfant,0.8616721235772441,high_confidence,Buyiesky®Bois Animaux Sauvages Puzzle Éducatif Développement Bébé Kid Formation Jouet E Animaux sauvages en bois Puzzle éducatif développement bébé Kid formation Toy E Description Quantité: 100% quali...
15403,2522,Fournitures papeterie,2585,Outillage de jardin,0.4272867108480383,low_confidence,Edc Stationery Le Tout Est Dans Un Multi-Fonction Dessin Outil Polyvalent Ustensile @Buyiesky155 EDC Stationery Le All In One est multi-fonction Dessin outil polyvalent Ustensile point de vente du pro...
15405,2522,Fournitures papeterie,2403,Lots livres et magazines,0.5979246859938184,high_confidence,Gommette Geometrique Assorti - Lot De 4 Rouleaux 
15410,2582,Mobilier et accessoires de jardin,1560,Mobilier,0.711586472387915,high_confidence,Simple Et Polyvalent Outil De Cuisine Support De Rangement Cuisine De Coupe Support De Carte@Hpp1807 Simple et polyvalent outil de cuisine Support de rangement de cuisine Planche à découper HolderDesc...
15415,1280,Jouets enfant,1300,Modélisme,0.7224191028261885,high_confidence,7.4v Usb Pour Mjx B3 / 6 / 8x101 X102h X601h X600 7.4v Batterie Au Lithium Chargement Usb_Hoeroie4538 7.4V USB pour MJX B3 / 6 / 8X101 X102H X601H X600 7.4V Batterie au lithium USB ChargingFeature: 10...
15425,1300,Modélisme,2280,Journaux et revues occasion,0.2571311809934099,low_confidence,Renault Sport Clio Trophy 
15459,1920,Linge de maison,1320,Puériculture,0.5107801074805423,high_confidence,Herding 4679093050 Flanelle Parure De Lit Coton Multicolore 26 X 37 X 1 Cm La reine des neiges-parure de lit &#96;&#96;disney&#39;s Composition : 100 % coton Taie d&#39;oreiller : 80 x 80 cm avec bout...
15463,1281,Jeux enfant,2403,Lots livres et magazines,0.19283701628478742,low_confidence,Thumbsup Projecteur De Ciel Étoilé 
15466,1140,Objets pop culture,1280,Jouets enfant,0.7995952717722518,high_confidence,Transformers Kre-O Jeu De Construction Jazz Construis le commandant des forces spéciales de l'équipe AUTOBOT AUTOBOT JAZZ en véhicule ou en robot grâce à son mode 2-en-1 de 122 pièces de construction ...
15471,1300,Modélisme,2403,Lots livres et magazines,0.3531514235379319,low_confidence,Atlantic 1/72 Eme Lot De Soldats Perses-Atlantic 
15480,1302,Jeux et accessoires de plein air,1280,Jouets enfant,0.8013602529462339,high_confidence,Nuage Étoilées Licorne Squishies Lent Rising Squeeze Balle Anti-Stress Charm Jouet 12cm Starry Nuage Unicorn Squishy Rising lent stress Squeeze releveur Charme Description Jouet: Matériel: Elastic env...
15481,2705,Livres neufs,10,Livres occasion,0.452222535885698,low_confidence,Les Deux Sources De La Morale Et De La Religion 
15491,1140,Objets pop culture,2280,Journaux et revues occasion,0.2894333498038199,low_confidence,"Star Wars - Album Des Expositions 2012 <p>- une &eacute;dition ""ScienceFictionArchives.com</p> <p>- Album des Expositions 2012&nbsp;</p>"
15496,1160,Cartes de jeux,2280,Journaux et revues occasion,0.2426755639185325,low_confidence,Homme-Oiseau Sauvage Héros Elémentaire (Eoj-Fr035) 
15500,1560,Mobilier,2582,Mobilier et accessoires de jardin,0.8936314573722921,high_confidence,Hao Salon Jardin En Bois D'eucalyptus 5 Places - Un Canapé Et Deux Fauteuils Avec Une Table Basse HAO Salon jardin en bois d&#39;eucalyptus 5 places - composé d&#39;une table d&#39;un canapé 3 places ...
15502,1560,Mobilier,2522,Fournitures papeterie,0.26512041756400795,low_confidence,55pcs Tubes Thermorétrécissables Tube Fil Assortiment Kit D'isolation Câble Sleeving Réduction de la taille 55Pcs chaleur Tubes Tube assortiment de fil de câble d&#39;isolation Sleeving Kit Feature: E...
15506,1140,Objets pop culture,2403,Lots livres et magazines,0.20241590184969485,low_confidence,Twilight Lot De Porte-Clés & Bracelet Lot de 6 porte-clés ( 4 acrylique et 2 en métal) + un bracelet breloques Jacob.
15514,1300,Modélisme,2280,Journaux et revues occasion,0.2968061456158733,low_confidence,Ac Cobra Shelby 427 Film Spinout Elvis Presley 1/18 Ertl-Ertl 
15515,2280,Journaux et revues occasion,10,Livres occasion,0.5042390870926213,high_confidence,Patisseries Et Desserts Gourmands 8 Amour De Gâteaux 
15523,2585,Outillage de jardin,2060,Décoration,0.5643188948174889,high_confidence,Affichage magnétique à distance échelle lecture numérique Digital Linear externe sweetheart93 Magnétique à distance Affichage numérique échelle linéaire numérique externe DisplayDescription: verticale...
15548,2403,Lots livres et magazines,10,Livres occasion,0.6839685845461265,high_confidence,Géographie 2nde Occuper Et Aménager La Terre Belin Et Histoire Seconde  Hatier 
15551,2280,Journaux et revues occasion,10,Livres occasion,0.3369912440720705,low_confidence,Spelunca Mémoires De La Société De Spéléologie Tome Iii  N° 21 : Recherches Spéléologiques Dans La Chaine Du Jura Par E. Fournier Et A. Magnin 
15553,1940,Épicerie,2705,Livres neufs,0.9147863570236602,high_confidence,Tic Tac Menthe Blanche X 24 Un c&oelig;ur de fra&icirc;cheur enrob&eacute; d&rsquo;une couche de douceur pour le plus agr&eacute;able des plaisirs.
15555,50,Accessoires gaming,1280,Jouets enfant,0.5431766662100408,high_confidence,Souris Haribo Ours D'or - Sans Fil - 2.4 Ghz - 1000 Dpi Souris Haribo Ours d&#39;or - sans fil - 2.4 GHZ - 1000 DPI - KEYOUEST Souris Haribo Ours d&#39;or - sans fil - 2.4 GHZ - 1000 DPI - Bouton on/o...
15560,1300,Modélisme,1280,Jouets enfant,0.18894551231183457,low_confidence,Avion A Elastique Envergure 51 Cm Structure Cap Airking 
15563,2403,Lots livres et magazines,2280,Journaux et revues occasion,0.7787605794258251,high_confidence,Catalogue De Vente Aux Encheres . La Gazette De L’Hotel Drouot 
15564,1280,Jouets enfant,1300,Modélisme,0.7898120126272283,high_confidence,Voiture Télécommandée Rc 1:16 2.4g 25km/H Avec Wifi 720p Hd Caméra Caractéristiques:<br />2.4G distance de fréquence de contrôle à distance jusqu&#39;à 80 mètres avec 500mah grande capacité de charge ...
15565,2582,Mobilier et accessoires de jardin,1560,Mobilier,0.9967594679003768,high_confidence,Canapé 2 Places Edori En Cuir De Buffle - Rouge Canapés en cuir de buffle EDORI Coloris : Gris rouge ou noir Disponible en canapé 3 places 2 places Canapé en cuir de buffle d&#39;une épaisseur de 0.9 ...
15574,2522,Fournitures papeterie,1280,Jouets enfant,0.2636921392320335,low_confidence,Enfants Papeterie Du Père Noël Mixte Pen Cadeaux Enfants Germenly Enfants Papeterie du Père Noël mixte Pen Cadeaux Enfants Description: Les meilleurs cadeaux pour les enfants belle et bonne pour la dé...
15586,1180,Jeux de rôle et figurines,1281,Jeux enfant,0.7352942634655456,high_confidence,Le Seigneur Des Anneaux - Le Jeu De Bataille Des Terres Du Milieu N°1 À N°39 
15614,1281,Jeux enfant,2403,Lots livres et magazines,0.2409548106961622,low_confidence,Les Enigmes De La Nature - Notre Terre 
15616,40,Jeux consoles neuf,10,Livres occasion,0.37387596170146126,low_confidence,Aliens Predator Versus 2 
